num visits,num species,NLCD2011_FS_C11_375_PLAND,NLCD2011_FS_C12_375_PLAND,NLCD2011_FS_C21_375_PLAND,NLCD2011_FS_C22_375_PLAND,NLCD2011_FS_C23_375_PLAND,NLCD2011_FS_C24_375_PLAND,NLCD2011_FS_C31_375_PLAND,NLCD2011_FS_C41_375_PLAND,NLCD2011_FS_C42_375_PLAND,NLCD2011_FS_C43_375_PLAND,NLCD2011_FS_C52_375_PLAND,NLCD2011_FS_C71_375_PLAND,NLCD2011_FS_C81_375_PLAND,NLCD2011_FS_C82_375_PLAND,NLCD2011_FS_C90_375_PLAND,NLCD2011_FS_C95_375_PLAND,HOUSING_DENSITY,HOUSING_PERCENT_VACANT,ELEV_GT,DIST_FROM_FLOWING_FRESH,DIST_IN_FLOWING_FRESH,DIST_FROM_STANDING_FRESH,DIST_IN_STANDING_FRESH,DIST_FROM_WET_VEG_FRESH,DIST_IN_WET_VEG_FRESH,DIST_FROM_FLOWING_BRACKISH,DIST_IN_FLOWING_BRACKISH,DIST_FROM_STANDING_BRACKISH,DIST_IN_STANDING_BRACKISH,DIST_FROM_WET_VEG_BRACKISH,DIST_IN_WET_VEG_BRACKISH,LATITUDE,LONGITUDE,LOC_ID,IS_AVI_LOC
298.00000,472.00000,27.88674,0.00000,7.47948,43.09506,5.28011,18.03722,0.78912,29.34947,14.39909,12.09025,17.55908,0.12156,5.26008,13.14088,18.03254,0.22898,311.74774,0.07656,77.00000,2.00000,9.00000,9.00000,7.00000,9.00000,7.00000,7.00000,3.00000,1.00000,3.00000,4.00000,6.00000,42.55711,-75.55711,0.57726,1.00000
291.00000,493.00000,45.79583,0.00000,7.05141,44.00234,47.08322,5.85945,0.95793,49.75795,8.16746,5.86745,16.35708,1.87368,91.56357,40.79861,3.42749,1.19744,22.32825,0.04466,48.00000,0.00000,4.00000,3.00000,6.00000,0.00000,3.00000,3.00000,0.00000,1.00000,7.00000,6.00000,6.00000,42.56112,-75.56112,0.20056,0.00000
137.00000,425.00000,73.90477,0.00000,18.56023,27.25162,45.95608,1.08837,0.30375,74.50681,11.69726,19.42617,13.22981,1.34349,43.34634,73.92752,3.19065,0.38938,313.21662,0.03982,253.00000,4.00000,0.00000,8.00000,6.00000,1.00000,1.00000,5.00000,9.00000,1.00000,3.00000,1.00000,2.00000,42.56513,-75.56513,0.89574,0.00000
345.00000,436.00000,74.25019,0.00000,7.13685,17.53658,41.24780,17.00591,1.15722,8.38004,3.22157,18.47430,15.64504,0.64156,49.54490,72.02889,8.70432,1.50510,248.77314,0.09900,160.00000,0.00000,9.00000,3.00000,4.00000,1.00000,3.00000,9.00000,9.00000,0.00000,7.00000,6.00000,2.00000,42.56914,-75.56914,0.81647,1.00000
300.00000,73.00000,17.79377,0.00000,19.28370,19.89781,30.51926,18.29870,1.57769,99.41391,6.60947,13.38117,7.55462,1.53180,73.48564,21.09457,4.43597,0.47794,113.75885,0.00465,429.00000,3.00000,4.00000,8.00000,5.00000,5.00000,7.00000,0.00000,1.00000,9.00000,4.00000,1.00000,0.00000,42.57315,-75.57315,0.41764,0.00000
597.00000,252.00000,62.10481,0.00000,12.49151,48.05969,32.51860,9.25877,0.94735,74.37668,14.98460,7.00559,7.97569,1.72853,90.47640,3.91992,5.40797,0.09919,348.79128,0.06845,283.00000,0.00000,3.00000,5.00000,0.00000,3.00000,4.00000,3.00000,1.00000,1.00000,8.00000,3.00000,8.00000,42.57715,-75.57715,0.25897,1.00000
854.00000,287.00000,11.74541,0.00000,14.69083,16.81337,45.03296,0.07355,1.96210,31.01660,19.49954,17.97825,16.35031,0.10179,91.42429,67.12952,6.80871,1.95561,476.15817,0.04989,382.00000,4.00000,0.00000,8.00000,6.00000,7.00000,2.00000,6.00000,0.00000,8.00000,4.00000,6.00000,5.00000,42.58116,-75.58116,0.43060,1.00000
921.00000,430.00000,91.83990,0.00000,5.06157,20.61448,48.88242,5.00068,0.32064,75.03345,8.39769,10.95078,14.75349,1.05455,77.08709,48.83525,14.51050,0.64634,259.78859,0.08482,124.00000,2.00000,4.00000,3.00000,1.00000,8.00000,0.00000,2.00000,4.00000,4.00000,0.00000,2.00000,1.00000,42.58517,-75.58517,0.74767,1.00000
869.00000,138.00000,96.08560,0.00000,9.02284,20.01534,33.22675,19.70540,1.92457,87.94091,13.05239,16.55134,10.36223,1.55482,95.46931,61.70310,15.86568,1.64060,454.80269,0.01881,282.00000,0.00000,8.00000,2.00000,6.00000,8.00000,3.00000,1.00000,5.00000,0.00000,4.00000,1.00000,9.00000,42.58918,-75.58918,0.93341,0.00000
209.00000,152.00000,80.11906,0.00000,17.35735,43.48391,36.81017,10.33409,1.25686,41.27043,8.87032,17.65686,0.02411,1.75254,35.75534,1.54777,17.91619,0.87091,271.91785,0.01780,350.00000,1.00000,1.00000,4.00000,6.00000,7.00000,1.00000,4.00000,7.00000,1.00000,3.00000,0.00000,0.00000,42.59319,-75.59319,0.49126,0.00000
31.00000,86.00000,49.77709,0.00000,14.81722,5.63236,46.08926,11.43926,0.29439,5.87681,12.31752,4.93815,5.39423,0.81227,72.34764,58.38711,4.27717,1.51261,84.57822,0.05457,129.00000,2.00000,8.00000,1.00000,3.00000,7.00000,7.00000,2.00000,0.00000,7.00000,4.00000,3.00000,9.00000,42.59719,-75.59719,0.89403,1.00000
61.00000,57.00000,82.06474,0.00000,11.97309,45.12584,8.09779,9.57966,1.55900,17.99488,17.21652,1.42760,5.45910,1.75819,20.08896,58.10667,9.38811,0.19286,149.11224,0.05908,435.00000,0.00000,1.00000,9.00000,3.00000,5.00000,2.00000,3.00000,8.00000,9.00000,3.00000,0.00000,8.00000,42.60120,-75.60120,0.31893,0.00000
831.00000,129.00000,11.42806,0.00000,7.23710,32.03800,40.01582,17.57070,0.02033,34.84069,3.52829,5.29042,18.45221,0.18957,86.04575,33.32768,3.71927,0.19904,389.80212,0.00938,163.00000,0.00000,1.00000,8.00000,5.00000,9.00000,3.00000,3.00000,9.00000,2.00000,6.00000,1.00000,3.00000,42.60521,-75.60521,0.28156,0.00000
605.00000,364.00000,8.26344,0.00000,0.50281,31.99581,30.61576,0.66391,0.29114,62.10324,19.18202,14.07916,9.06220,0.60167,82.55772,21.18572,9.64059,1.67420,351.81371,0.01542,35.00000,4.00000,9.00000,6.00000,4.00000,5.00000,1.00000,0.00000,1.00000,5.00000,8.00000,1.00000,9.00000,42.60922,-75.60922,0.26405,1.00000
179.00000,111.00000,22.39352,0.00000,9.30657,36.52745,28.98125,7.33942,1.62492,95.13984,11.36404,10.92241,13.59529,0.50386,71.18484,35.09178,13.21435,1.29584,375.02296,0.02324,113.00000,4.00000,8.00000,2.00000,0.00000,0.00000,1.00000,4.00000,6.00000,2.00000,0.00000,5.00000,2.00000,42.61323,-75.61323,0.65917,0.00000
409.00000,440.00000,36.19326,0.00000,18.09208,12.09825,3.84810,5.56090,0.87237,95.53301,13.71092,3.51164,17.34331,1.02014,73.29020,61.22660,0.00290,0.42718,54.07525,0.09143,23.00000,3.00000,0.00000,2.00000,9.00000,4.00000,9.00000,4.00000,6.00000,1.00000,0.00000,1.00000,7.00000,42.61723,-75.61723,0.08006,1.00000
232.00000,55.00000,24.48993,0.00000,5.91711,10.73182,0.92846,1.79723,0.34006,79.15473,12.88733,4.19341,15.67956,0.80599,20.08859,38.15723,3.24526,1.23742,420.86628,0.08239,417.00000,1.00000,5.00000,8.00000,1.00000,4.00000,6.00000,4.00000,8.00000,0.00000,2.00000,2.00000,8.00000,42.62124,-75.62124,0.47004,1.00000
632.00000,415.00000,58.52592,0.00000,8.67089,47.50439,16.29358,8.76337,0.18239,81.93040,11.00017,16.59877,4.26922,0.35603,34.97699,32.30820,10.14559,0.99594,399.28421,0.01122,334.00000,0.00000,8.00000,8.00000,4.00000,3.00000,8.00000,9.00000,4.00000,2.00000,3.00000,0.00000,1.00000,42.62525,-75.62525,0.38690,1.00000
127.00000,157.00000,97.68600,0.00000,14.45829,1.96333,41.37721,16.54822,1.85125,0.67556,16.45406,11.54182,2.48451,1.19353,11.24081,67.00397,5.75457,0.10566,121.07029,0.08577,1.00000,1.00000,2.00000,5.00000,5.00000,9.00000,5.00000,2.00000,8.00000,8.00000,7.00000,8.00000,0.00000,42.62926,-75.62926,0.42959,1.00000
524.00000,324.00000,28.87336,0.00000,17.64854,22.46687,46.36783,16.63983,1.79363,62.24882,4.77213,12.99110,14.54169,1.02620,75.45908,71.60226,18.43380,1.54287,192.42399,0.03151,228.00000,1.00000,6.00000,5.00000,1.00000,7.00000,3.00000,7.00000,8.00000,7.00000,3.00000,0.00000,6.00000,42.63327,-75.63327,0.82597,0.00000
674.00000,14.00000,49.16793,0.00000,5.64045,18.80536,9.18715,14.59363,0.62065,54.48801,1.13244,11.64178,6.96804,1.94696,13.43953,75.32165,19.06296,0.90391,459.37650,0.09671,12.00000,3.00000,2.00000,2.00000,3.00000,7.00000,6.00000,7.00000,3.00000,8.00000,5.00000,2.00000,5.00000,42.63727,-75.63727,0.89086,1.00000
888.00000,157.00000,50.15811,0.00000,5.82791,48.18149,49.76767,13.43543,1.17552,61.60206,4.47948,1.45986,2.46467,1.49395,71.53559,21.50529,10.28203,0.98975,392.32440,0.02636,13.00000,2.00000,2.00000,5.00000,9.00000,9.00000,9.00000,8.00000,1.00000,2.00000,5.00000,2.00000,5.00000,42.64128,-75.64128,0.13755,0.00000
377.00000,470.00000,1.28762,0.00000,13.61874,33.57916,32.76212,12.50304,1.09082,87.88998,17.98547,3.19697,19.62908,1.69571,91.90866,64.26171,11.62019,1.18904,338.22068,0.04319,253.00000,4.00000,3.00000,5.00000,0.00000,6.00000,4.00000,7.00000,6.00000,7.00000,3.00000,0.00000,7.00000,42.64529,-75.64529,0.47950,0.00000
437.00000,449.00000,80.16558,0.00000,17.89035,19.92926,20.79356,13.35062,0.67300,66.51158,8.16631,15.70395,8.63957,1.26617,53.23309,27.24074,8.43741,1.09779,295.47808,0.04017,371.00000,3.00000,9.00000,5.00000,4.00000,6.00000,3.00000,8.00000,4.00000,2.00000,0.00000,4.00000,7.00000,42.64930,-75.64930,0.43842,0.00000
906.00000,191.00000,22.62847,0.00000,15.26214,42.78615,33.36901,13.61770,0.11236,16.41698,3.81496,18.99335,10.92466,1.84056,30.29076,50.60411,10.20018,0.90035,103.01722,0.03681,485.00000,2.00000,4.00000,4.00000,5.00000,6.00000,4.00000,1.00000,5.00000,3.00000,3.00000,3.00000,4.00000,42.65331,-75.65331,0.87888,1.00000
158.00000,311.00000,78.04158,0.00000,7.27041,9.00544,17.27746,3.51503,1.88829,7.99889,7.02044,14.52681,11.66719,0.81743,49.28982,47.70134,18.12101,0.17669,313.06395,0.09678,206.00000,4.00000,8.00000,6.00000,0.00000,9.00000,2.00000,1.00000,0.00000,1.00000,2.00000,2.00000,2.00000,42.65731,-75.65731,0.12391,1.00000
488.00000,392.00000,24.77981,0.00000,14.74324,44.51118,29.48151,16.61693,1.99091,11.96647,0.18110,5.96702,7.00405,0.49934,70.68237,61.94963,11.36129,1.77226,342.68943,0.09956,3.00000,2.00000,4.00000,2.00000,3.00000,8.00000,0.00000,7.00000,4.00000,7.00000,6.00000,5.00000,4.00000,42.66132,-75.66132,0.75868,1.00000
940.00000,103.00000,4.90849,0.00000,8.50849,30.52385,21.79821,7.90098,1.55811,29.40633,15.55769,18.40651,19.45367,0.99325,21.85074,12.69633,14.03304,1.17361,141.95406,0.04673,9.00000,1.00000,9.00000,7.00000,4.00000,1.00000,5.00000,0.00000,6.00000,5.00000,0.00000,5.00000,5.00000,42.66533,-75.66533,0.32383,1.00000
974.00000,263.00000,55.03686,0.00000,17.27759,28.16768,39.76968,12.53085,0.22105,69.36871,12.92647,16.69777,0.52408,0.69747,25.00257,65.63263,3.82245,0.25823,34.16851,0.01440,465.00000,3.00000,6.00000,7.00000,9.00000,6.00000,7.00000,3.00000,1.00000,3.00000,9.00000,8.00000,3.00000,42.66934,-75.66934,0.32174,0.00000
633.00000,68.00000,95.37977,0.00000,12.77413,1.92060,2.31353,6.35409,1.36626,28.07716,4.59295,4.56458,5.22430,1.09970,99.75989,73.90920,3.39711,1.99562,9.65648,0.00524,387.00000,4.00000,6.00000,8.00000,2.00000,0.00000,8.00000,9.00000,3.00000,1.00000,0.00000,6.00000,6.00000,42.67335,-75.67335,0.50902,1.00000
710.00000,188.00000,4.99060,0.00000,18.53148,13.70505,44.39627,16.08296,1.62697,52.34845,16.61752,17.98129,6.21092,1.48807,17.59238,69.86545,5.82780,0.38331,427.40630,0.08497,472.00000,0.00000,9.00000,7.00000,2.00000,2.00000,7.00000,8.00000,1.00000,4.00000,7.00000,6.00000,5.00000,42.67735,-75.67735,0.11085,0.00000
676.00000,483.00000,20.72856,0.00000,1.04997,44.68475,38.09000,2.51229,0.27027,38.49229,16.00624,17.86828,5.61397,0.76010,24.01583,6.57434,10.29696,1.79246,351.39486,0.09535,494.00000,3.00000,2.00000,3.00000,4.00000,2.00000,8.00000,3.00000,5.00000,6.00000,6.00000,8.00000,3.00000,42.68136,-75.68136,0.43570,0.00000
181.00000,265.00000,21.81411,0.00000,15.07875,5.22609,33.35253,13.09971,0.24529,91.72690,15.99205,12.29314,9.49990,0.65598,13.36820,48.98983,6.60601,0.36257,254.83241,0.05675,43.00000,0.00000,6.00000,4.00000,1.00000,0.00000,2.00000,7.00000,7.00000,0.00000,4.00000,2.00000,1.00000,42.68537,-75.68537,0.90717,0.00000
942.00000,184.00000,76.20242,0.00000,10.11461,34.92108,43.57460,13.57855,0.10454,42.48183,7.47872,1.02884,5.71839,0.25637,80.31278,67.10419,18.21188,0.63086,77.64093,0.04749,62.00000,4.00000,7.00000,6.00000,5.00000,8.00000,6.00000,1.00000,6.00000,3.00000,5.00000,2.00000,7.00000,42.68938,-75.68938,0.94011,1.00000
642.00000,475.00000,62.95695,0.00000,2.73218,6.96039,33.60903,14.45863,1.68054,75.37678,17.45052,9.24259,8.83814,1.89457,23.27743,19.27694,14.26364,1.94572,394.57136,0.03727,473.00000,1.00000,8.00000,9.00000,8.00000,9.00000,1.00000,8.00000,3.00000,3.00000,1.00000,5.00000,8.00000,42.69339,-75.69339,0.31441,1.00000
771.00000,114.00000,8.35210,0.00000,18.70034,49.00973,4.19895,6.42886,1.64618,80.59255,2.79377,12.39900,11.05984,1.54406,65.15021,2.96440,16.32442,1.67564,24.71324,0.01078,438.00000,0.00000,9.00000,5.00000,2.00000,4.00000,7.00000,1.00000,4.00000,2.00000,6.00000,6.00000,3.00000,42.69739,-75.69739,0.31121,1.00000
202.00000,115.00000,96.18016,0.00000,0.12228,40.45137,36.97033,10.30879,1.34542,92.06976,10.15606,18.90494,12.20436,1.63369,51.86172,74.33670,14.32367,1.60391,433.96736,0.05842,275.00000,4.00000,4.00000,0.00000,1.00000,6.00000,9.00000,9.00000,6.00000,4.00000,4.00000,9.00000,0.00000,42.70140,-75.70140,0.29079,1.00000
672.00000,484.00000,26.75315,0.00000,11.34140,42.11123,28.33050,5.60064,0.23884,26.98872,10.04314,13.27703,5.12711,0.22531,77.79070,45.47613,13.09968,1.84704,378.08264,0.07605,325.00000,0.00000,4.00000,7.00000,0.00000,2.00000,3.00000,2.00000,2.00000,7.00000,5.00000,9.00000,7.00000,42.70541,-75.70541,0.29698,1.00000
586.00000,218.00000,22.71641,0.00000,9.86420,13.97511,49.17498,9.60502,0.33642,57.54427,4.14786,16.57004,19.42399,0.30013,81.02847,14.49971,15.88761,1.73352,440.49731,0.03454,340.00000,1.00000,6.00000,2.00000,5.00000,4.00000,6.00000,0.00000,7.00000,4.00000,7.00000,2.00000,3.00000,42.70942,-75.70942,0.51998,1.00000
591.00000,171.00000,65.23569,0.00000,7.43966,44.16359,31.92311,3.16324,0.32286,28.94729,16.42617,1.35540,6.50909,0.71362,75.27122,12.84583,1.52112,0.85273,299.66981,0.08796,445.00000,2.00000,0.00000,3.00000,1.00000,9.00000,2.00000,2.00000,7.00000,0.00000,2.00000,8.00000,4.00000,42.71343,-75.71343,0.45242,1.00000
753.00000,51.00000,64.00661,0.00000,8.36737,49.53640,42.74500,12.73145,1.12914,47.55835,18.80979,5.09874,14.46396,0.28166,5.68790,12.28135,8.87276,0.91661,294.65401,0.01318,191.00000,0.00000,4.00000,1.00000,8.00000,8.00000,2.00000,4.00000,8.00000,7.00000,4.00000,3.00000,2.00000,42.71743,-75.71743,0.41331,0.00000
885.00000,19.00000,14.43549,0.00000,16.02151,4.01837,8.76130,3.07593,0.65774,13.79182,14.45639,6.26717,7.98046,1.97763,32.96452,24.91577,0.94012,0.90327,182.36970,0.05313,66.00000,1.00000,6.00000,0.00000,4.00000,0.00000,0.00000,7.00000,7.00000,6.00000,6.00000,9.00000,9.00000,42.72144,-75.72144,0.02983,1.00000
809.00000,211.00000,49.47119,0.00000,17.55395,4.21092,40.14281,7.45351,0.25464,11.26604,17.97804,13.83257,7.70055,0.76617,57.60600,59.31026,0.87497,1.40102,261.19595,0.00058,499.00000,2.00000,2.00000,2.00000,4.00000,7.00000,1.00000,7.00000,3.00000,9.00000,7.00000,0.00000,6.00000,42.72545,-75.72545,0.71139,1.00000
699.00000,374.00000,72.96640,0.00000,16.09252,41.64304,47.50677,16.98330,0.65324,71.64357,5.20143,13.30338,6.17473,0.58155,98.05034,0.70634,15.16560,1.59835,338.86561,0.09089,458.00000,2.00000,5.00000,3.00000,7.00000,8.00000,5.00000,7.00000,3.00000,2.00000,3.00000,6.00000,4.00000,42.72946,-75.72946,0.39092,1.00000
473.00000,314.00000,62.42106,0.00000,0.02796,17.54836,24.35995,9.94567,1.54228,0.24371,1.39745,19.85440,18.12756,1.47738,36.06727,42.28961,19.48420,1.30519,188.38549,0.08409,252.00000,2.00000,7.00000,8.00000,7.00000,4.00000,0.00000,2.00000,9.00000,6.00000,5.00000,4.00000,4.00000,42.73347,-75.73347,0.01442,0.00000
441.00000,473.00000,12.86349,0.00000,15.89206,1.64839,45.08501,13.50854,1.84081,61.76211,7.15365,1.19867,6.25727,1.46097,92.65787,65.64553,10.26500,0.08990,31.35343,0.09553,51.00000,4.00000,4.00000,7.00000,0.00000,4.00000,6.00000,3.00000,8.00000,9.00000,3.00000,4.00000,8.00000,42.73747,-75.73747,0.94305,1.00000
108.00000,108.00000,34.75109,0.00000,1.21372,40.58971,48.46994,11.30284,1.01263,29.23508,8.89974,15.38944,14.89478,1.56664,32.69955,46.00228,8.47985,0.97238,247.43569,0.03821,206.00000,3.00000,9.00000,6.00000,9.00000,9.00000,2.00000,0.00000,9.00000,4.00000,0.00000,4.00000,8.00000,42.74148,-75.74148,0.75034,0.00000
393.00000,457.00000,64.42695,0.00000,7.26292,30.29125,10.64180,15.20326,0.06705,59.68961,11.24746,16.71364,5.46046,0.24051,9.14594,32.15994,0.84804,0.79996,229.08595,0.08654,171.00000,3.00000,0.00000,4.00000,2.00000,9.00000,5.00000,4.00000,6.00000,0.00000,3.00000,3.00000,5.00000,42.74549,-75.74549,0.86271,1.00000
254.00000,136.00000,86.46187,0.00000,0.63245,44.68604,3.37478,3.60966,0.51371,2.51042,15.90511,3.05580,0.58737,1.80252,6.89305,18.25934,8.06649,1.52152,38.93605,0.02246,100.00000,1.00000,5.00000,6.00000,1.00000,0.00000,3.00000,9.00000,3.00000,0.00000,4.00000,2.00000,1.00000,42.74950,-75.74950,0.73259,0.00000
107.00000,177.00000,74.47018,0.00000,4.73079,40.83165,16.01152,10.16103,1.96669,25.38219,14.61189,12.06412,2.28132,0.91487,98.50138,34.90062,6.20252,0.66724,455.06707,0.03961,100.00000,3.00000,5.00000,6.00000,4.00000,1.00000,5.00000,6.00000,1.00000,9.00000,8.00000,8.00000,3.00000,42.75351,-75.75351,0.04084,0.00000
120.00000,156.00000,66.85495,0.00000,14.04710,22.60766,14.50897,19.81146,0.75991,1.07423,14.67961,7.60240,15.15835,1.01713,21.63161,47.60457,16.76443,1.26632,116.13211,0.01862,59.00000,2.00000,9.00000,1.00000,9.00000,7.00000,8.00000,4.00000,7.00000,0.00000,9.00000,2.00000,0.00000,42.75752,-75.75752,0.78127,1.00000
672.00000,216.00000,29.36441,0.00000,0.14721,15.74435,19.85845,8.15386,0.81782,32.46331,13.87896,11.39695,1.00429,1.74172,54.11299,37.57528,13.43389,1.80626,262.99152,0.09069,388.00000,1.00000,6.00000,0.00000,8.00000,0.00000,7.00000,4.00000,1.00000,4.00000,9.00000,5.00000,6.00000,42.76152,-75.76152,0.22395,1.00000
696.00000,273.00000,29.73374,0.00000,18.19593,44.54137,35.45649,3.05188,0.51170,94.59465,4.60510,0.48874,19.29534,0.72839,78.05109,3.07675,2.50786,0.85910,418.79870,0.01968,173.00000,2.00000,7.00000,0.00000,6.00000,9.00000,1.00000,8.00000,2.00000,8.00000,7.00000,7.00000,2.00000,42.76553,-75.76553,0.40241,0.00000
175.00000,127.00000,4.19702,0.00000,5.71799,40.73372,25.79383,17.81354,0.32980,6.74650,11.75124,11.84595,17.26813,0.48723,59.52314,15.59323,10.76298,0.85027,470.07566,0.07315,327.00000,4.00000,5.00000,8.00000,1.00000,5.00000,5.00000,1.00000,3.00000,8.00000,1.00000,1.00000,7.00000,42.76954,-75.76954,0.31617,1.00000
79.00000,103.00000,37.94726,0.00000,16.73415,37.64598,17.17682,5.22948,0.19721,95.50145,1.57762,6.31033,14.58630,0.15502,15.26438,10.44905,8.11141,0.01508,159.11823,0.08953,188.00000,2.00000,0.00000,4.00000,4.00000,2.00000,7.00000,3.00000,4.00000,8.00000,3.00000,5.00000,2.00000,42.77355,-75.77355,0.07778,1.00000
238.00000,86.00000,34.34000,0.00000,15.24790,14.16225,0.31986,4.28560,0.04054,22.39561,10.39021,2.83633,14.19617,0.20383,37.77205,36.62509,4.66976,1.91361,219.67748,0.01117,339.00000,1.00000,9.00000,0.00000,9.00000,8.00000,2.00000,9.00000,8.00000,9.00000,9.00000,6.00000,1.00000,42.77756,-75.77756,0.10126,1.00000
518.00000,198.00000,43.11643,0.00000,0.34520,33.89322,1.00490,15.81308,0.46590,7.49746,14.09310,16.58565,19.62128,1.35336,80.49200,60.28707,6.58857,1.71273,200.70403,0.06395,148.00000,3.00000,5.00000,5.00000,3.00000,2.00000,4.00000,5.00000,1.00000,4.00000,2.00000,7.00000,0.00000,42.78156,-75.78156,0.66729,1.00000
133.00000,204.00000,14.88845,0.00000,12.31076,36.07114,19.62836,19.06187,0.15223,57.44681,8.76496,14.97351,18.28563,0.42944,60.59827,51.92304,13.43086,1.43503,389.79489,0.03405,140.00000,3.00000,0.00000,5.00000,0.00000,0.00000,5.00000,6.00000,6.00000,4.00000,8.00000,1.00000,8.00000,42.78557,-75.78557,0.00739,1.00000
266.00000,242.00000,96.44961,0.00000,10.41170,36.70565,42.94274,1.66211,0.14975,94.93178,3.80502,19.11336,9.17655,1.83698,56.69712,38.11506,19.50337,1.47225,265.82074,0.05128,256.00000,3.00000,5.00000,7.00000,6.00000,7.00000,8.00000,8.00000,2.00000,1.00000,0.00000,2.00000,3.00000,42.78958,-75.78958,0.86065,1.00000
983.00000,339.00000,48.92698,0.00000,13.16846,20.95398,10.62315,14.33349,1.29540,90.83516,10.40348,14.96499,4.07358,0.10752,1.82418,3.77165,6.32157,0.59434,491.00343,0.04314,347.00000,2.00000,3.00000,2.00000,3.00000,9.00000,1.00000,4.00000,0.00000,0.00000,5.00000,3.00000,3.00000,42.79359,-75.79359,0.91487,1.00000
710.00000,479.00000,22.35835,0.00000,3.13946,39.35765,5.31913,10.36314,0.57174,55.66609,19.67964,3.44634,19.16874,0.70610,6.77095,23.74618,14.57850,0.93365,403.07945,0.08116,478.00000,0.00000,1.00000,6.00000,7.00000,9.00000,0.00000,9.00000,1.00000,5.00000,5.00000,2.00000,2.00000,42.79760,-75.79760,0.09775,0.00000
708.00000,488.00000,53.48003,0.00000,6.79135,11.13676,40.30689,12.95828,1.67136,77.07178,19.45626,5.19369,14.52429,1.72850,90.81696,31.80592,3.65626,1.92455,386.61996,0.08638,69.00000,0.00000,5.00000,8.00000,7.00000,8.00000,4.00000,3.00000,3.00000,8.00000,7.00000,3.00000,0.00000,42.80160,-75.80160,0.49873,0.00000
608.00000,32.00000,35.91130,0.00000,0.66827,1.71657,21.28493,19.42389,0.56802,20.67072,2.42414,5.04361,13.30938,0.92157,87.17243,23.65639,9.55284,0.51585,347.37416,0.09794,336.00000,1.00000,4.00000,8.00000,7.00000,9.00000,4.00000,2.00000,8.00000,4.00000,4.00000,9.00000,5.00000,42.80561,-75.80561,0.61749,1.00000
593.00000,287.00000,52.91702,0.00000,4.33610,19.58705,6.11933,15.75650,1.52792,54.50027,4.33761,9.21094,2.93654,0.85345,71.87421,12.86804,10.97244,0.00592,7.22331,0.04497,302.00000,1.00000,7.00000,5.00000,1.00000,2.00000,2.00000,3.00000,9.00000,9.00000,2.00000,8.00000,4.00000,42.80962,-75.80962,0.20039,1.00000
175.00000,335.00000,81.44446,0.00000,5.04964,35.83552,42.04579,17.75774,1.42302,9.67811,15.17063,8.94472,16.70653,0.04885,78.28551,36.39934,6.09936,1.14948,222.62909,0.09889,306.00000,0.00000,3.00000,9.00000,0.00000,4.00000,2.00000,9.00000,2.00000,4.00000,9.00000,1.00000,0.00000,42.81363,-75.81363,0.41147,1.00000
713.00000,148.00000,72.75657,0.00000,19.89042,30.70246,42.91214,12.56340,1.63960,52.88644,3.56730,7.62873,5.73587,0.35837,3.29433,8.84884,14.22513,0.00735,137.94874,0.04425,371.00000,0.00000,6.00000,9.00000,9.00000,2.00000,4.00000,5.00000,0.00000,4.00000,2.00000,9.00000,1.00000,42.81764,-75.81764,0.16778,0.00000
476.00000,207.00000,31.77263,0.00000,16.69073,42.08384,42.30151,1.48533,0.60508,64.11799,17.98533,6.57030,9.25115,0.35115,91.09260,75.27871,18.08224,0.84697,320.66720,0.06556,77.00000,1.00000,1.00000,0.00000,7.00000,1.00000,8.00000,0.00000,8.00000,1.00000,9.00000,7.00000,6.00000,42.82164,-75.82164,0.63572,1.00000
406.00000,27.00000,3.42156,0.00000,2.02994,38.90646,46.38770,9.75202,1.61924,7.84149,18.93718,11.06573,18.54812,1.31415,51.07316,1.92681,17.46831,0.21902,383.79399,0.05521,491.00000,0.00000,9.00000,8.00000,6.00000,2.00000,2.00000,5.00000,0.00000,7.00000,6.00000,9.00000,2.00000,42.82565,-75.82565,0.36452,1.00000
546.00000,347.00000,4.28879,0.00000,15.48414,38.00997,23.26084,18.91430,0.85966,70.04763,17.13699,11.45421,14.26610,1.52061,77.85430,11.65054,15.01827,1.65955,119.72617,0.01609,377.00000,2.00000,7.00000,3.00000,8.00000,9.00000,5.00000,9.00000,7.00000,7.00000,8.00000,0.00000,4.00000,42.82966,-75.82966,0.46247,1.00000
826.00000,373.00000,98.99959,0.00000,12.15294,5.52415,48.66634,12.56855,1.43382,91.16640,19.30906,17.67281,9.52128,0.95163,35.95046,55.07709,4.91629,0.56685,326.99943,0.03654,396.00000,1.00000,3.00000,9.00000,3.00000,1.00000,4.00000,6.00000,1.00000,1.00000,8.00000,9.00000,0.00000,42.83367,-75.83367,0.34071,1.00000
505.00000,221.00000,89.72395,0.00000,4.94332,42.83265,11.99139,15.23151,0.35545,79.82770,16.05930,0.91725,10.21985,0.30942,96.85123,37.75756,2.49153,0.89096,438.89676,0.09025,437.00000,2.00000,2.00000,5.00000,3.00000,3.00000,7.00000,7.00000,9.00000,1.00000,4.00000,3.00000,3.00000,42.83768,-75.83768,0.95046,0.00000
